StudentID,GPA,SleepHours,SocialMediaHours,ExerciseHours,StudyHours,PartTimeJob,Major,Year,Device
1812,3.53,4,4,1,6,Yes,Social Science,Freshman,Phone
1813,2.53,7,0,0,2,Yes,Business,Freshman,Desktop
1814,2.04,5,1,2,6,Yes,Business,Sophomore,Tablet
1815,2.16,9,4,3,5,No,Business,Freshman,Tablet
1816,3.94,9,4,0,4,Yes,Business,Junior,Tablet
1817,2.59,7,7,1,7,No,Business,Sophomore,Tablet
1818,3.54,6,7,2,3,No,STEM,Senior,Laptop
1819,3.25,6,7,2,1,No,Arts,Sophomore,Laptop
1820,2.76,8,2,3,7,No,STEM,Freshman,Laptop
1821,2.41,8,5,0,2,Yes,Social Science,Senior,Tablet
1822,2.24,9,3,2,1,Yes,Arts,Sophomore,Laptop
1823,3.23,8,2,2,3,No,Arts,Freshman,Desktop
1824,3.55,4,6,0,5,Yes,Arts,Sophomore,Tablet
1825,3.29,8,1,2,5,No,Arts,Junior,Desktop
1826,3.06,4,5,0,3,No,Business,Freshman,Desktop
1827,2.08,8,4,0,6,Yes,Social Science,Junior,Laptop
1828,3.94,9,2,0,3,No,Arts,Freshman,Tablet
1829,3.6,9,7,3,7,No,Arts,Junior,Laptop
1830,2.59,4,5,0,2,Yes,Business,Senior,Laptop
1831,3.96,7,6,0,4,Yes,STEM,Junior,Laptop
1832,3.2,9,3,1,7,No,STEM,Sophomore,Tablet
1833,3.16,7,6,1,7,No,STEM,Freshman,Tablet
1834,3.5,6,1,3,7,Yes,Social Science,Sophomore,Laptop
1835,3.62,4,0,0,1,Yes,STEM,Junior,Desktop
1836,3.31,9,2,1,1,No,Arts,Freshman,Desktop
1837,2.26,5,7,1,5,No,Business,Junior,Tablet
1838,2.68,6,1,2,7,No,Business,Senior,Phone
1839,3.86,7,0,0,6,No,STEM,Senior,Laptop
1840,2.45,9,7,1,5,Yes,Business,Senior,Laptop
1841,2.74,4,7,3,2,No,Arts,Junior,Phone
1842,2.86,8,7,2,3,No,STEM,Junior,Tablet
1843,2.88,5,2,2,1,No,Arts,Senior,Desktop
1844,3.23,7,1,0,7,Yes,Social Science,Junior,Tablet
1845,3.89,6,7,0,2,Yes,Arts,Sophomore,Desktop
1846,2.48,4,6,2,5,No,Arts,Junior,Desktop
1847,2.24,5,1,3,5,Yes,Arts,Sophomore,Tablet
1848,2.39,4,5,0,1,No,Arts,Senior,Laptop
1849,3.77,9,6,0,5,Yes,Social Science,Junior,Laptop
1850,3.29,8,2,2,6,Yes,STEM,Senior,Laptop
1851,2.57,6,7,2,5,Yes,Arts,Freshman,Desktop
1852,3.63,4,1,0,4,No,STEM,Junior,Laptop
1853,3.72,7,4,1,3,No,Business,Junior,Desktop
1854,3.69,9,2,0,5,No,Arts,Senior,Laptop
1855,3.84,9,1,1,4,No,Arts,Senior,Tablet
1856,2.5,6,5,2,2,Yes,Business,Senior,Phone
1857,3.51,9,7,1,5,Yes,STEM,Freshman,Desktop
1858,2.92,7,0,3,6,No,Social Science,Freshman,Tablet
1859,3.68,4,7,2,2,No,Arts,Senior,Desktop
1860,3.46,6,0,0,7,No,Business,Junior,Desktop
1861,3.55,9,4,0,5,No,Business,Junior,Tablet
1862,3.31,9,2,2,1,Yes,Arts,Senior,Laptop
1863,2.35,7,5,2,4,Yes,STEM,Sophomore,Desktop
1864,3.09,8,1,3,4,No,STEM,Freshman,Phone
1865,3.97,8,1,2,1,Yes,Arts,Freshman,Phone
1866,3.87,9,0,0,3,Yes,Business,Sophomore,Tablet
1867,2.09,4,5,3,7,No,Arts,Senior,Phone
1868,2.33,6,6,0,6,Yes,Social Science,Junior,Tablet
1869,2.26,9,4,1,4,No,Social Science,Junior,Tablet
1870,3.45,5,0,2,2,Yes,STEM,Freshman,Desktop
1871,3.64,6,0,1,6,No,Social Science,Sophomore,Tablet
1872,2.43,8,4,0,4,No,Business,Junior,Tablet
1873,3.01,9,2,1,7,No,Social Science,Freshman,Laptop
1874,3.68,7,1,1,3,No,Arts,Junior,Desktop
1875,3.47,5,2,0,7,Yes,Business,Junior,Phone
1876,3.08,9,5,0,2,No,STEM,Junior,Laptop
1877,3.18,4,6,2,7,No,STEM,Freshman,Laptop
1878,3.02,5,7,1,6,No,Social Science,Sophomore,Desktop
1879,2.6,9,3,3,2,Yes,STEM,Senior,Desktop
1880,3.13,4,3,3,1,Yes,Arts,Sophomore,Laptop
1881,3.38,5,3,0,5,Yes,Business,Junior,Desktop
1882,3.75,4,4,0,1,No,Arts,Sophomore,Desktop
1883,3.27,4,0,1,6,Yes,Arts,Junior,Tablet
1884,3.52,5,6,0,5,No,Arts,Freshman,Desktop
1885,2.32,5,2,3,1,No,Arts,Freshman,Tablet
1886,2.92,4,7,2,5,No,Business,Freshman,Laptop
1887,2.02,8,1,2,4,No,Business,Junior,Laptop
1888,2.49,5,3,1,7,Yes,Arts,Sophomore,Phone
1889,3.45,9,2,2,2,No,Arts,Senior,Desktop
1890,3.98,6,3,0,5,No,STEM,Senior,Laptop
1891,2.2,7,6,0,4,No,STEM,Freshman,Tablet
1892,2.8,4,3,0,7,No,Business,Senior,Laptop
1893,3.6,4,1,0,7,Yes,STEM,Junior,Desktop
1894,2.41,7,7,1,3,Yes,Business,Sophomore,Phone
1895,3.11,8,5,2,1,No,Business,Senior,Phone
1896,3.47,7,5,3,3,No,Social Science,Senior,Laptop
1897,3.23,5,6,2,6,Yes,Business,Sophomore,Phone
1898,2.38,7,5,0,4,Yes,STEM,Senior,Desktop
1899,2.71,4,4,3,3,Yes,Social Science,Sophomore,Desktop
1900,3.57,7,0,1,3,No,STEM,Junior,Phone
1901,3.11,6,4,0,7,No,Business,Junior,Tablet
1902,2.01,9,2,0,4,No,Business,Junior,Phone
1903,3.52,5,4,3,7,No,Arts,Freshman,Phone
1904,2.07,7,2,1,2,Yes,Business,Junior,Laptop
1905,3.49,4,2,3,5,Yes,Social Science,Senior,Tablet
1906,2.4,9,0,1,6,No,Business,Freshman,Phone
1907,3.92,5,1,0,6,No,Arts,Freshman,Laptop
1908,2.74,4,7,2,1,Yes,Business,Freshman,Laptop
1909,2.65,8,6,0,7,No,Business,Junior,Laptop
1910,2.3,6,0,2,5,No,Business,Freshman,Desktop
1911,2.61,8,6,2,1,No,Arts,Junior,Laptop
1912,3.75,6,5,1,6,Yes,STEM,Junior,Laptop
1913,3.99,7,5,3,5,Yes,Business,Freshman,Desktop
1914,2.74,5,4,1,3,Yes,Social Science,Freshman,Desktop
1915,2.9,7,2,0,2,No,Arts,Senior,Laptop
1916,3.44,6,3,3,3,No,Social Science,Freshman,Phone
1917,3.77,6,3,2,2,Yes,Business,Junior,Tablet
1918,3.19,6,6,2,7,Yes,Arts,Senior,Desktop
1919,2.78,9,2,0,4,No,Business,Senior,Tablet
1920,2.83,4,6,3,1,No,Social Science,Junior,Desktop
1921,3.39,5,0,0,1,No,Arts,Freshman,Laptop
1922,2.01,7,1,0,4,Yes,STEM,Freshman,Desktop
1923,3.24,7,7,1,5,No,STEM,Sophomore,Laptop
1924,2.71,8,0,0,4,Yes,STEM,Freshman,Tablet
1925,3.59,6,2,3,7,Yes,Business,Sophomore,Phone
1926,2.19,6,2,0,6,No,Arts,Senior,Laptop
1927,3.18,6,1,3,4,Yes,Social Science,Senior,Tablet
1928,2.96,7,6,2,2,Yes,Social Science,Senior,Tablet
1929,3.28,8,4,0,6,No,Business,Sophomore,Desktop
1930,2.13,4,4,3,4,Yes,Business,Junior,Laptop
1931,3.16,9,1,2,1,No,Social Science,Junior,Tablet
1932,3.12,5,4,3,3,Yes,Arts,Senior,Phone
1933,3.12,4,3,2,2,No,Business,Sophomore,Desktop
1934,3.21,7,4,1,7,Yes,Arts,Sophomore,Desktop
1935,3.35,9,4,0,2,No,Social Science,Senior,Tablet
1936,3.61,9,4,0,5,Yes,Arts,Freshman,Laptop
1937,2.54,9,3,2,3,No,STEM,Senior,Desktop
1938,3.65,6,6,1,2,No,Social Science,Sophomore,Laptop
1939,3.0,5,4,3,4,Yes,STEM,Freshman,Tablet
1940,2.15,7,5,1,2,Yes,Social Science,Junior,Tablet
1941,2.12,7,3,3,2,No,STEM,Freshman,Laptop
1942,2.67,9,1,3,2,No,Arts,Junior,Phone
1943,3.57,7,0,0,5,Yes,Social Science,Sophomore,Desktop
1944,3.42,5,1,2,2,Yes,Social Science,Senior,Tablet
1945,3.58,5,0,0,2,Yes,STEM,Senior,Phone
1946,3.03,8,7,0,5,Yes,Arts,Senior,Phone
1947,2.88,8,1,0,6,No,Social Science,Senior,Laptop
1948,2.29,4,5,3,3,No,Business,Senior,Laptop
1949,2.66,5,0,0,7,No,STEM,Sophomore,Laptop
1950,2.87,5,0,3,6,No,Social Science,Sophomore,Phone
1951,2.18,5,2,2,1,No,Arts,Senior,Desktop
1952,2.44,8,0,3,5,No,Arts,Freshman,Laptop
1953,3.2,9,0,3,5,Yes,Arts,Senior,Desktop
1954,3.47,9,2,1,2,Yes,Arts,Junior,Laptop
1955,4.0,7,4,0,2,No,STEM,Junior,Phone
1956,3.87,9,4,0,7,Yes,Social Science,Junior,Desktop
1957,3.29,6,2,0,1,Yes,STEM,Junior,Desktop
1958,2.84,8,3,0,2,Yes,STEM,Senior,Phone
1959,3.27,5,7,1,4,Yes,Arts,Junior,Desktop
1960,3.57,9,0,1,2,No,Business,Freshman,Phone
1961,2.24,8,0,1,2,No,Arts,Senior,Phone
1962,2.82,9,2,1,4,Yes,Business,Junior,Tablet
1963,3.68,4,2,0,1,Yes,STEM,Senior,Laptop
1964,2.77,5,3,3,4,No,Arts,Senior,Tablet
1965,3.14,4,5,2,5,Yes,Arts,Senior,Phone
1966,3.18,5,4,1,4,No,STEM,Sophomore,Phone
1967,2.37,8,1,3,3,No,Arts,Junior,Desktop
1968,2.72,7,5,1,5,Yes,Social Science,Sophomore,Phone
1969,2.67,9,6,0,2,No,Business,Freshman,Phone
1970,2.05,9,4,0,7,No,Business,Freshman,Phone
1971,2.05,6,0,3,5,Yes,Business,Sophomore,Laptop
1972,3.66,4,6,3,1,Yes,Arts,Junior,Tablet
1973,2.55,9,5,3,1,No,Social Science,Senior,Tablet
1974,3.04,8,2,0,4,Yes,Arts,Freshman,Laptop
1975,2.6,7,3,0,5,No,Business,Freshman,Laptop
1976,3.88,8,4,2,2,No,Arts,Freshman,Laptop
1977,2.52,4,3,3,1,Yes,Business,Junior,Tablet
1978,2.86,6,6,2,6,Yes,STEM,Sophomore,Tablet
1979,3.75,9,4,1,2,No,Business,Sophomore,Phone
1980,3.68,8,7,2,6,No,STEM,Junior,Tablet
1981,2.37,5,7,1,3,No,STEM,Freshman,Desktop
1982,3.61,7,5,1,6,No,STEM,Junior,Tablet
1983,2.92,8,0,2,1,No,Business,Junior,Laptop
1984,2.97,7,7,3,4,Yes,Social Science,Sophomore,Tablet
1985,2.27,9,7,1,3,No,Business,Junior,Phone
1986,2.16,5,1,3,5,No,Arts,Junior,Tablet
1987,3.46,6,3,0,2,No,Arts,Freshman,Laptop
1988,2.99,6,3,1,1,No,Social Science,Senior,Desktop
1989,2.87,5,7,0,3,No,Social Science,Freshman,Laptop
1990,3.46,7,1,2,3,No,Social Science,Sophomore,Desktop
1991,3.53,9,3,3,1,Yes,STEM,Senior,Phone
1992,2.32,8,3,2,5,No,Social Science,Freshman,Phone
1993,3.22,5,4,1,5,Yes,Social Science,Junior,Tablet
1994,2.27,4,4,0,4,Yes,Social Science,Junior,Phone
1995,3.5,7,1,1,7,No,Business,Senior,Phone
1996,3.31,6,6,2,6,Yes,Arts,Senior,Laptop
1997,3.91,5,0,3,5,No,Arts,Junior,Laptop
1998,2.14,6,5,3,4,No,Social Science,Sophomore,Tablet
1999,2.11,7,7,1,6,Yes,Arts,Freshman,Tablet
2000,2.56,6,7,1,3,No,Business,Junior,Tablet
2001,2.52,5,5,0,1,No,Arts,Freshman,Tablet
2002,2.49,7,7,2,5,No,STEM,Freshman,Laptop
2003,3.81,4,7,1,4,No,Business,Freshman,Tablet
2004,2.5,5,6,0,3,No,Arts,Freshman,Tablet
2005,2.54,8,3,1,5,Yes,Arts,Sophomore,Phone
2006,3.52,9,0,3,2,Yes,Business,Sophomore,Tablet
2007,2.9,5,7,0,7,No,Arts,Sophomore,Desktop
2008,3.55,7,1,0,3,No,Arts,Junior,Phone
2009,2.13,9,6,1,5,Yes,Social Science,Junior,Laptop
2010,2.98,5,7,2,3,No,STEM,Junior,Desktop
2011,2.07,4,1,3,1,No,Business,Sophomore,Tablet
2012,2.13,4,4,2,1,No,Social Science,Freshman,Phone
2013,3.81,8,3,0,7,No,Arts,Sophomore,Tablet
2014,2.28,6,2,2,1,No,Business,Junior,Phone
2015,3.06,9,7,0,6,No,Business,Senior,Tablet
2016,2.82,7,1,2,2,No,STEM,Junior,Desktop
2017,2.69,7,6,1,1,No,STEM,Freshman,Laptop
2018,3.8,6,3,2,2,No,Business,Sophomore,Desktop
2019,2.04,4,0,0,1,No,STEM,Senior,Desktop
2020,3.33,4,6,3,6,No,STEM,Senior,Laptop
2021,3.93,5,4,3,3,Yes,Arts,Freshman,Phone
2022,3.12,8,5,3,5,Yes,STEM,Sophomore,Phone
2023,3.87,9,7,0,5,No,STEM,Senior,Laptop
2024,2.1,8,0,2,1,Yes,Social Science,Junior,Tablet
2025,2.84,8,1,3,5,Yes,Arts,Freshman,Phone
2026,2.52,5,7,3,1,Yes,Arts,Senior,Desktop
2027,3.46,8,1,3,1,Yes,Business,Freshman,Laptop
2028,3.96,6,0,1,7,Yes,STEM,Sophomore,Desktop
2029,2.51,5,1,0,4,Yes,Social Science,Sophomore,Phone
2030,3.31,6,6,0,4,No,Social Science,Sophomore,Laptop
2031,2.4,5,3,0,7,No,Arts,Junior,Laptop
2032,3.13,8,1,0,4,No,STEM,Senior,Phone
2033,2.93,6,4,0,2,Yes,Social Science,Sophomore,Phone
2034,3.94,6,3,1,4,No,Business,Junior,Laptop
2035,3.22,6,6,2,1,No,STEM,Sophomore,Tablet
2036,2.7,5,7,1,6,No,STEM,Sophomore,Laptop
2037,2.23,7,2,3,6,Yes,STEM,Senior,Tablet
2038,2.3,8,7,1,3,No,Social Science,Junior,Desktop
2039,2.45,6,1,0,4,No,Arts,Sophomore,Tablet
2040,2.5,9,1,1,6,No,Arts,Junior,Tablet
2041,3.7,7,4,0,4,No,Business,Junior,Phone
2042,3.12,9,6,1,3,No,Social Science,Sophomore,Laptop
2043,3.05,8,4,0,6,No,STEM,Sophomore,Desktop
2044,2.23,8,5,3,1,No,Business,Freshman,Laptop
2045,3.72,6,6,0,2,Yes,Business,Senior,Tablet
2046,3.45,6,0,1,7,No,Arts,Sophomore,Tablet
2047,2.14,5,0,3,7,No,STEM,Freshman,Tablet
2048,3.42,7,0,1,7,No,STEM,Senior,Laptop
2049,3.09,7,4,3,4,Yes,Social Science,Sophomore,Tablet
2050,2.16,6,0,2,6,Yes,Social Science,Junior,Laptop
2051,2.92,8,6,2,6,No,Social Science,Senior,Desktop
2052,2.97,6,0,2,3,No,Business,Junior,Desktop
2053,2.33,8,2,1,1,No,STEM,Freshman,Laptop
2054,3.89,8,0,1,5,No,Arts,Sophomore,Desktop
2055,3.7,6,1,3,6,Yes,Business,Freshman,Phone
2056,3.34,4,5,3,2,No,Business,Sophomore,Tablet
2057,2.92,7,4,3,3,No,Arts,Sophomore,Tablet
2058,2.82,9,3,3,6,No,Arts,Junior,Tablet
2059,3.3,8,5,0,6,Yes,Social Science,Freshman,Phone
2060,3.09,8,2,2,3,No,Arts,Junior,Tablet
2061,2.12,4,4,0,3,No,Arts,Junior,Laptop
2062,3.03,9,6,0,4,No,Arts,Junior,Tablet
2063,3.61,5,7,0,6,No,Arts,Freshman,Laptop
2064,2.92,4,4,0,5,Yes,Social Science,Sophomore,Desktop
2065,2.1,9,1,2,2,Yes,Business,Sophomore,Laptop
2066,3.57,4,6,0,1,No,STEM,Freshman,Laptop
2067,2.4,8,5,3,1,No,STEM,Sophomore,Laptop
2068,2.52,7,5,1,5,Yes,Business,Freshman,Tablet
2069,2.33,4,0,3,3,No,STEM,Freshman,Phone
2070,2.66,5,6,1,3,No,STEM,Sophomore,Phone
2071,3.51,6,7,3,3,No,Business,Senior,Laptop
2072,3.04,9,1,3,6,Yes,STEM,Junior,Tablet
2073,2.41,4,0,1,3,No,STEM,Freshman,Phone
2074,3.76,4,0,2,3,Yes,Business,Freshman,Desktop
2075,3.76,5,7,0,6,Yes,STEM,Senior,Desktop
2076,3.74,7,4,3,6,Yes,Arts,Freshman,Tablet
2077,2.48,4,5,2,5,No,Business,Freshman,Desktop
2078,2.9,4,0,0,4,Yes,Social Science,Sophomore,Desktop
2079,3.97,7,2,2,6,No,STEM,Sophomore,Desktop
2080,3.54,5,2,2,2,No,Social Science,Senior,Phone
2081,2.05,9,5,0,3,No,STEM,Freshman,Desktop
2082,2.13,9,2,3,4,No,Arts,Junior,Laptop
2083,2.93,4,7,2,1,No,Business,Sophomore,Laptop
2084,3.82,7,4,3,5,No,Social Science,Junior,Desktop
2085,3.08,4,1,3,4,No,Business,Junior,Laptop
2086,3.0,6,3,3,6,No,Social Science,Senior,Phone
2087,2.21,9,0,0,3,Yes,STEM,Senior,Tablet
2088,3.31,8,3,1,3,Yes,Arts,Freshman,Laptop
2089,3.64,6,1,3,3,No,Social Science,Senior,Desktop
2090,2.76,4,1,1,4,No,Social Science,Sophomore,Tablet
2091,3.55,5,7,1,3,No,Arts,Freshman,Tablet
2092,3.93,9,4,2,6,No,Arts,Freshman,Desktop
2093,2.41,8,2,3,4,Yes,Arts,Junior,Laptop
2094,3.05,6,2,3,3,No,Arts,Junior,Phone
2095,2.57,9,7,3,1,Yes,Arts,Junior,Laptop
2096,3.59,7,1,1,1,No,Business,Freshman,Laptop
2097,3.16,5,4,0,2,No,STEM,Senior,Phone
2098,3.27,6,4,1,3,No,STEM,Senior,Tablet
2099,3.6,7,5,3,3,Yes,Social Science,Senior,Phone
2100,2.79,4,6,3,4,No,Arts,Freshman,Phone
2101,3.83,7,0,3,4,No,Business,Freshman,Desktop
2102,3.07,6,7,1,7,No,Business,Freshman,Desktop
2103,2.32,6,6,3,3,No,Social Science,Freshman,Laptop
2104,3.39,4,7,2,2,No,Arts,Freshman,Desktop
2105,3.59,7,2,3,3,No,STEM,Senior,Phone
2106,2.63,7,1,0,6,No,Arts,Freshman,Phone
2107,3.71,4,7,2,4,Yes,Business,Senior,Desktop
2108,3.81,7,7,3,3,No,Arts,Freshman,Desktop
2109,2.55,9,5,2,4,No,STEM,Senior,Desktop
2110,3.97,4,3,3,3,No,STEM,Sophomore,Phone
2111,2.28,5,2,0,5,No,Social Science,Sophomore,Tablet
2112,2.4,6,0,3,4,No,Business,Senior,Tablet
2113,2.37,5,4,2,2,No,Arts,Sophomore,Desktop
2114,3.79,9,1,0,5,No,Arts,Sophomore,Laptop
2115,3.31,9,2,1,6,No,Social Science,Senior,Laptop
2116,2.3,8,3,0,3,No,Social Science,Freshman,Tablet
2117,2.88,8,7,0,7,No,Social Science,Freshman,Desktop
2118,3.23,8,0,0,6,No,Business,Senior,Phone
2119,2.17,4,7,2,4,No,Arts,Junior,Laptop
2120,3.76,7,0,0,5,No,Social Science,Junior,Laptop
2121,3.61,9,5,3,6,No,Business,Sophomore,Phone
2122,3.01,5,7,0,2,Yes,Arts,Junior,Phone
2123,3.93,5,2,0,7,Yes,STEM,Sophomore,Desktop
2124,2.84,5,3,3,4,Yes,Social Science,Freshman,Phone
2125,3.97,5,0,3,5,No,Business,Senior,Phone
2126,3.34,8,1,1,6,Yes,Arts,Freshman,Phone
2127,3.27,5,0,0,5,Yes,Arts,Senior,Tablet
2128,2.33,7,3,2,5,Yes,Social Science,Junior,Phone
2129,3.76,8,4,0,6,No,Social Science,Freshman,Laptop
2130,2.85,5,4,0,1,Yes,Arts,Freshman,Desktop
2131,2.32,4,5,3,3,No,Business,Sophomore,Desktop
2132,2.03,6,2,1,4,Yes,STEM,Senior,Desktop
2133,3.12,6,3,0,4,No,Arts,Junior,Tablet
2134,3.05,6,5,2,7,No,Business,Freshman,Laptop
2135,3.44,8,6,0,7,No,Social Science,Senior,Phone
2136,3.78,5,0,2,7,No,Arts,Junior,Laptop
2137,2.16,9,6,3,4,No,Social Science,Freshman,Desktop
2138,3.46,9,0,1,5,No,STEM,Senior,Phone
2139,2.37,9,4,0,7,Yes,Social Science,Sophomore,Desktop
2140,3.72,8,5,1,6,No,STEM,Freshman,Desktop
2141,3.64,7,4,0,3,Yes,Social Science,Senior,Desktop
2142,3.08,4,1,2,2,No,Social Science,Junior,Laptop
2143,3.42,4,6,1,4,Yes,STEM,Junior,Laptop
2144,2.63,6,6,0,6,No,Social Science,Sophomore,Desktop
2145,2.94,6,4,3,3,No,Business,Freshman,Desktop
2146,3.64,9,1,2,3,No,Social Science,Sophomore,Phone
2147,2.92,9,0,1,1,No,Arts,Senior,Desktop
2148,2.72,6,5,0,6,No,Social Science,Junior,Desktop
2149,2.99,5,1,1,4,No,Business,Sophomore,Desktop
2150,3.66,7,5,0,7,No,Arts,Freshman,Desktop
2151,2.67,7,6,2,5,Yes,Business,Senior,Laptop
2152,2.35,7,5,3,7,No,Arts,Freshman,Desktop
2153,3.42,7,6,2,3,No,Social Science,Sophomore,Tablet
2154,3.65,6,1,1,3,No,Business,Junior,Desktop
2155,2.2,4,6,1,2,No,Social Science,Junior,Laptop
2156,2.48,6,7,0,7,Yes,Arts,Sophomore,Tablet
2157,2.28,7,2,2,1,Yes,Business,Freshman,Tablet
2158,2.7,6,6,0,3,No,STEM,Freshman,Desktop
2159,2.9,7,4,2,3,No,Business,Freshman,Desktop
2160,3.5,8,1,1,5,No,Social Science,Freshman,Laptop
2161,3.3,9,7,0,5,No,STEM,Junior,Tablet
2162,3.24,4,0,0,2,No,STEM,Freshman,Tablet
2163,2.7,8,5,2,6,Yes,Arts,Sophomore,Laptop
2164,3.68,5,7,3,2,Yes,STEM,Sophomore,Desktop
2165,2.94,6,3,2,2,Yes,STEM,Sophomore,Phone
2166,3.96,5,7,3,5,No,Arts,Sophomore,Phone
2167,3.27,6,1,2,7,Yes,Business,Freshman,Tablet
2168,2.25,9,7,1,7,No,Social Science,Junior,Tablet
2169,3.35,8,7,0,7,No,Business,Senior,Desktop
2170,2.65,9,4,2,6,Yes,STEM,Freshman,Phone
2171,3.37,7,6,1,5,Yes,Social Science,Senior,Tablet
2172,2.14,9,5,2,1,Yes,Business,Junior,Desktop
2173,2.35,9,2,0,4,No,Social Science,Freshman,Phone
2174,3.71,7,0,2,4,No,STEM,Senior,Laptop
2175,2.45,6,2,3,1,Yes,Business,Junior,Tablet
2176,3.67,7,7,0,7,No,Social Science,Senior,Laptop
2177,2.56,8,3,3,4,No,Social Science,Sophomore,Phone
2178,3.29,9,1,1,6,No,Business,Sophomore,Desktop
2179,3.39,7,5,1,5,No,Business,Junior,Desktop
2180,3.03,9,1,2,4,No,STEM,Junior,Phone
2181,2.61,8,4,3,6,No,Arts,Senior,Laptop
2182,2.43,5,1,3,5,No,Social Science,Junior,Desktop
2183,2.07,8,0,0,6,Yes,Business,Sophomore,Tablet
2184,2.61,4,3,3,1,No,Business,Sophomore,Laptop
2185,3.31,4,2,3,2,No,Business,Freshman,Laptop
2186,3.88,4,7,0,1,No,Social Science,Senior,Tablet
2187,3.74,9,7,0,4,No,STEM,Junior,Phone
2188,3.53,6,3,3,5,No,Arts,Junior,Desktop
2189,3.58,6,5,2,6,Yes,Social Science,Junior,Laptop
2190,3.33,6,1,0,4,Yes,STEM,Senior,Desktop
2191,2.52,9,5,0,4,Yes,Social Science,Sophomore,Desktop
2192,3.81,8,2,3,2,No,Social Science,Junior,Laptop
2193,3.34,6,5,3,7,Yes,Business,Junior,Phone
2194,3.12,5,4,0,4,Yes,STEM,Sophomore,Laptop
2195,2.22,4,3,3,2,Yes,Business,Junior,Phone
2196,2.89,8,2,0,5,Yes,Business,Freshman,Tablet
2197,2.92,4,2,2,5,Yes,STEM,Sophomore,Phone
2198,3.73,6,6,2,6,Yes,Business,Sophomore,Phone
2199,3.09,8,2,0,7,No,Business,Sophomore,Laptop
2200,2.76,7,6,0,2,Yes,Arts,Freshman,Desktop
2201,3.95,5,0,1,1,Yes,STEM,Sophomore,Desktop
2202,2.22,6,7,1,5,No,STEM,Senior,Phone
2203,2.85,6,6,3,7,No,Business,Senior,Phone
2204,2.08,5,3,3,6,Yes,Business,Senior,Laptop
2205,3.48,5,5,0,1,Yes,STEM,Sophomore,Phone
2206,3.84,7,6,0,5,No,STEM,Sophomore,Laptop
2207,2.56,6,2,1,5,Yes,Social Science,Sophomore,Tablet
2208,3.72,9,3,1,6,Yes,STEM,Freshman,Phone
2209,2.58,6,6,0,6,Yes,Social Science,Senior,Tablet
2210,3.82,4,6,2,3,Yes,Business,Junior,Phone
2211,3.51,8,2,2,4,No,Arts,Junior,Phone
2212,3.61,8,4,3,4,No,Arts,Sophomore,Tablet
2213,2.04,4,4,0,1,No,Social Science,Freshman,Tablet
2214,3.93,8,6,0,4,No,Business,Sophomore,Laptop
2215,3.45,5,4,3,1,No,Business,Junior,Laptop
2216,2.61,8,1,1,7,No,Business,Senior,Tablet
2217,3.66,8,2,1,5,No,STEM,Junior,Phone
2218,2.56,4,1,2,3,Yes,Business,Senior,Laptop
2219,3.75,7,3,0,3,No,STEM,Senior,Phone
2220,2.23,8,1,1,5,No,Social Science,Freshman,Desktop
2221,3.41,9,3,2,6,Yes,Arts,Junior,Laptop
2222,3.08,8,6,2,2,No,Social Science,Sophomore,Laptop
2223,2.19,7,3,2,2,No,Business,Freshman,Laptop
2224,2.48,4,3,1,4,No,Business,Senior,Desktop
2225,2.02,7,5,1,6,Yes,Social Science,Junior,Tablet
2226,2.94,4,1,0,1,No,STEM,Sophomore,Phone
2227,2.6,5,5,0,7,No,STEM,Freshman,Desktop
2228,3.2,4,6,2,3,No,STEM,Sophomore,Tablet
2229,2.59,5,2,2,4,Yes,Arts,Junior,Laptop
2230,2.6,5,1,1,5,Yes,Arts,Sophomore,Tablet
2231,3.49,4,2,1,6,No,Business,Freshman,Tablet
2232,2.1,9,2,0,3,No,Social Science,Sophomore,Tablet
2233,3.81,6,3,0,1,No,Social Science,Junior,Phone
2234,3.7,4,7,3,1,No,Business,Freshman,Tablet
2235,3.34,8,1,0,2,No,STEM,Senior,Tablet
2236,3.19,9,2,1,4,No,Arts,Freshman,Tablet
2237,3.78,9,7,2,5,Yes,Social Science,Junior,Tablet
2238,2.37,8,4,3,3,Yes,Business,Sophomore,Desktop
2239,2.16,6,2,0,7,No,STEM,Senior,Desktop
2240,2.48,9,4,0,1,No,STEM,Senior,Tablet
2241,3.59,5,1,1,3,No,Arts,Sophomore,Tablet
2242,2.07,6,6,3,5,No,Arts,Junior,Tablet
2243,3.17,8,5,0,3,Yes,Business,Freshman,Laptop
2244,3.99,6,1,2,4,No,Business,Junior,Tablet
2245,3.71,4,5,1,2,No,STEM,Senior,Tablet
2246,3.04,6,5,3,3,No,STEM,Freshman,Desktop
2247,2.13,5,1,0,6,Yes,Social Science,Freshman,Desktop
2248,3.66,4,2,0,2,No,STEM,Sophomore,Desktop
2249,3.2,7,0,3,5,No,Business,Junior,Phone
2250,2.23,8,2,1,2,No,Arts,Freshman,Laptop
2251,2.19,8,2,3,3,No,Business,Sophomore,Tablet
2252,3.82,6,6,3,3,Yes,Social Science,Junior,Desktop
2253,3.34,9,3,1,6,Yes,Social Science,Senior,Phone
2254,3.66,4,3,0,1,Yes,Arts,Senior,Tablet
2255,3.76,7,2,2,6,No,Business,Junior,Tablet
2256,3.14,4,4,1,3,No,Social Science,Freshman,Desktop
2257,3.03,8,6,2,7,No,Business,Freshman,Tablet
